x y z R
0.124326 1.80695 -1.75275 2.52044
-1.64917 0.270085 -4.22972 4.54788
-0.681713 1.46067 -3.33918 3.70789
-1.63436 -0.655192 -1.43365 2.27063
-1.63436 -0.655192 -1.43365 2.27063
-1.63436 -0.655192 -1.43365 2.27063
1.23481 0.208098 -3.2855 3.51605
1.23481 0.208098 -3.2855 3.51605
1.23481 0.208098 -3.2855 3.51605
1.23481 0.208098 -3.2855 3.51605
1.23481 0.208098 -3.2855 3.51605
1.13597 -2.67162 -4.98375 5.76764
1.13597 -2.67162 -4.98375 5.76764
2.32747 -3.30825 -4.04834 5.72282
2.99572 -0.938825 -1.20806 3.3638
2.99572 -0.938825 -1.20806 3.3638
2.99572 -0.938825 -1.20806 3.3638
1.69168 -1.6278 -2.15615 3.18755
1.69168 -1.6278 -2.15615 3.18755
1.69168 -1.6278 -2.15615 3.18755
1.69168 -1.6278 -2.15615 3.18755
1.69168 -1.6278 -2.15615 3.18755
0.619076 -2.237 -0.8396 2.46827
0.619076 -2.237 -0.8396 2.46827
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.23753 -0.699441 -2.40186 2.79099
-1.66042 -0.716109 -2.778 3.31468
-1.66042 -0.716109 -2.778 3.31468
-1.47002 -0.665784 -5.41125 5.64676
0.231536 -3.08975 -3.17067 4.4332
0.231536 -3.08975 -3.17067 4.4332
1.57442 -0.868432 -3.28142 3.74175
0.240028 -1.06372 -2.37465 2.61306
0.240028 -1.06372 -2.37465 2.61306
0.240028 -1.06372 -2.37465 2.61306
0.240028 -1.06372 -2.37465 2.61306
0.811348 -1.12494 -4.98646 5.17576
-1.15945 1.40541 -2.79393 3.3355
1.58439 0.240321 -2.87036 3.2874
1.58439 0.240321 -2.87036 3.2874
1.58439 0.240321 -2.87036 3.2874
1.58439 0.240321 -2.87036 3.2874
-0.104783 1.02052 -1.79414 2.06673
-0.104783 1.02052 -1.79414 2.06673
-1.45182 0.335456 -3.94121 4.21349
-0.729286 0.706098 -1.42295 1.74792
-0.729286 0.706098 -1.42295 1.74792
0.12613 -0.0846922 1.41053 1.41869
0.166265 0.35206 -1.14557 1.20992
0.996223 -0.811799 -0.998847 1.62763
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.83561 -1.61509 -2.77449 3.69807
-1.59444 -0.147946 -2.10355 2.64368
-1.59444 -0.147946 -2.10355 2.64368
-0.00147362 0.0606445 -2.52779 2.52852
-0.00147362 0.0606445 -2.52779 2.52852
-0.00147362 0.0606445 -2.52779 2.52852
-0.00147362 0.0606445 -2.52779 2.52852
-2.23841 -0.00568086 -1.94222 2.96357
-2.23841 -0.00568086 -1.94222 2.96357
-2.64997 -0.870534 -3.16709 4.22026
0.267426 -2.82586 -1.70746 3.31247
0.267426 -2.82586 -1.70746 3.31247
0.267426 -2.82586 -1.70746 3.31247
-0.197714 -2.18044 -0.943749 2.38413
-0.581205 0.359401 -2.63509 2.72225
-0.581205 0.359401 -2.63509 2.72225
-0.129463 0.392888 -0.900954 0.991383
-0.129463 0.392888 -0.900954 0.991383
-0.129463 0.392888 -0.900954 0.991383
-2.76062 1.31213 0.646924 3.1243
-0.395993 -1.16042 -0.391631 1.28715
1.65913 -3.5434 1.6356 4.2407
1.65913 -3.5434 1.6356 4.2407
4.46858 -1.60679 1.13016 4.88132
2.15695 -3.58176 -1.0651 4.31461
0.873793 -0.930515 1.27833 1.80652
0.873793 -0.930515 1.27833 1.80652
0.873793 -0.930515 1.27833 1.80652
0.873793 -0.930515 1.27833 1.80652
-1.08989 -0.326973 2.89505 3.11064
-1.08989 -0.326973 2.89505 3.11064
-1.08989 -0.326973 2.89505 3.11064
-0.476758 -0.898171 2.76463 2.94571
1.62667 0.766349 3.38074 3.8292
2.79143 -0.333026 2.86813 4.01611
2.79143 -0.333026 2.86813 4.01611
0.177983 2.18088 3.56693 4.1846
0.177983 2.18088 3.56693 4.1846
-0.136938 -0.411013 5.79821 5.81437
2.25416 0.982679 5.22858 5.77797
1.25725 3.15495 5.41197 6.38935
0.868982 4.91373 6.14894 7.91892
-1.04735 1.96882 5.39392 5.83675
-0.409489 -0.324643 3.63464 3.67202
-2.24011 -2.00538 3.93132 4.94923
-2.24011 -2.00538 3.93132 4.94923
-0.216593 -1.93941 3.11172 3.67302
-0.216593 -1.93941 3.11172 3.67302
-0.216593 -1.93941 3.11172 3.67302
-0.216593 -1.93941 3.11172 3.67302
-0.216593 -1.93941 3.11172 3.67302
1.01885 -2.47345 4.00598 4.81704
1.01885 -2.47345 4.00598 4.81704
1.01885 -2.47345 4.00598 4.81704
1.01885 -2.47345 4.00598 4.81704
-0.56591 -3.062 1.18758 3.33263
1.8008 -2.89826 3.9909 5.25072
-0.871291 -1.0887 5.284 5.4649
-0.373579 -4.01622 2.48797 4.73915
-0.373579 -4.01622 2.48797 4.73915
-0.373579 -4.01622 2.48797 4.73915
-0.373579 -4.01622 2.48797 4.73915
-0.196363 -2.05595 5.09142 5.49437
1.6948 -3.09154 2.46508 4.30193
1.89915 -0.548773 3.38277 3.91804
1.89915 -0.548773 3.38277 3.91804
1.89915 -0.548773 3.38277 3.91804
1.89915 -0.548773 3.38277 3.91804
1.20968 -0.812607 3.42014 3.71766
1.20968 -0.812607 3.42014 3.71766
1.20968 -0.812607 3.42014 3.71766
-1.10148 -1.39466 2.17972 2.81239
-1.10148 -1.39466 2.17972 2.81239
-1.10148 -1.39466 2.17972 2.81239
-1.10148 -1.39466 2.17972 2.81239
-1.10148 -1.39466 2.17972 2.81239
0.114688 1.17241 -0.699769 1.37018
0.114688 1.17241 -0.699769 1.37018
0.0965638 -1.39891 -2.28321 2.67942
0.0965638 -1.39891 -2.28321 2.67942
0.0965638 -1.39891 -2.28321 2.67942
1.18428 -4.20667 -1.7387 4.70337
1.17675 -1.70746 -2.14239 2.98161
1.17675 -1.70746 -2.14239 2.98161
1.17675 -1.70746 -2.14239 2.98161
1.17675 -1.70746 -2.14239 2.98161
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
0.356474 0.235547 -1.96402 2.00996
-2.14435 -0.738227 -1.74358 2.86064
-0.312561 -0.181646 -4.6383 4.65236
-2.15665 -0.463708 -2.50706 3.33939
-3.26516 -1.73847 -2.24598 4.32758
-3.55743 0.315656 -1.89038 4.04085
-2.56018 -2.46061 -0.84206 3.64941
-4.99502 -1.07746 -3.115 5.98451
-2.04366 -0.859538 -3.07926 3.79436
-2.10723 1.53996 -4.9758 5.61876
-2.10723 1.53996 -4.9758 5.61876
-2.10723 1.53996 -4.9758 5.61876
0.627007 2.33788 -7.68621 8.05832
0.627007 2.33788 -7.68621 8.05832
0.772724 4.47869 -9.30869 10.3589
2.03803 3.31369 -6.84123 7.86998
3.20242 3.06111 -6.14244 7.57333
3.20242 3.06111 -6.14244 7.57333
3.20242 3.06111 -6.14244 7.57333
3.20242 3.06111 -6.14244 7.57333
2.69812 0.83665 -4.79834 5.56811
-0.121466 -1.98507 -3.20337 3.77052
-0.926458 -2.65407 -5.65019 6.31086
-1.97415 -1.67875 -6.87104 7.34348
-2.91993 0.250777 -4.51394 5.38187
-1.96196 -1.74511 -1.84379 3.20847
-1.96196 -1.74511 -1.84379 3.20847
-0.649758 -3.73724 -4.40621 5.81411
-0.649758 -3.73724 -4.40621 5.81411
-3.58084 -4.90848 -5.30347 8.06489
-3.58084 -4.90848 -5.30347 8.06489
-4.73462 -3.42658 -6.14298 8.47905
-2.8656 -5.84492 -5.00031 8.2084
-2.8656 -5.84492 -5.00031 8.2084
-1.27242 -6.63959 -5.79865 8.9066
-0.22184 -5.16785 -4.60472 6.92527
2.70934 -3.76678 -6.27501 7.80416
4.68931 -3.20514 -6.93133 8.96136
4.68931 -3.20514 -6.93133 8.96136
5.31125 -2.35826 -7.28336 9.31762
5.31125 -2.35826 -7.28336 9.31762
5.31125 -2.35826 -7.28336 9.31762
5.31125 -2.35826 -7.28336 9.31762
2.6784 -4.67935 -7.78654 9.47103
2.6784 -4.67935 -7.78654 9.47103
4.86062 -1.75108 -7.61123 9.19907
4.86062 -1.75108 -7.61123 9.19907
5.46405 -1.37605 -7.08731 9.05424
5.46405 -1.37605 -7.08731 9.05424
4.29837 -0.993998 -6.12557 7.54895
5.74091 1.69928 -4.52108 7.50239
5.74091 1.69928 -4.52108 7.50239
2.88336 3.04265 -5.51844 6.92998
0.625137 4.00909 -3.41643 5.3043
0.625137 4.00909 -3.41643 5.3043
1.43317 1.72202 -4.82732 5.32188
0.975438 2.54128 -4.47236 5.23561
0.975438 2.54128 -4.47236 5.23561
-0.942075 -0.00453034 -1.83951 2.06672
-0.942075 -0.00453034 -1.83951 2.06672
-2.58188 1.99909 -1.94431 3.80037
-5.30165 4.21448 -4.72493 8.25798
-5.77194 1.92637 -5.39285 8.13074
-7.681 3.64773 -6.89256 10.9458
-7.70342 3.0166 -5.77564 10.0896
-5.39906 1.1188 -8.16033 9.84848
-2.71445 0.936165 -6.46295 7.07208
-2.71445 0.936165 -6.46295 7.07208
-3.49494 -1.89857 -5.98374 7.18501
-2.20896 -1.65244 -6.49459 7.05619
-2.20896 -1.65244 -6.49459 7.05619
-1.31935 -0.274062 -4.88433 5.0668
-1.31935 -0.274062 -4.88433 5.0668
-0.303855 2.29847 -2.15197 3.16326
-0.303855 2.29847 -2.15197 3.16326
-0.303855 2.29847 -2.15197 3.16326
1.47255 -0.352081 -4.85608 5.08664
1.47255 -0.352081 -4.85608 5.08664
1.47255 -0.352081 -4.85608 5.08664
3.79103 1.17371 -2.85829 4.89074
3.79103 1.17371 -2.85829 4.89074
3.79103 1.17371 -2.85829 4.89074
1.76349 1.01259 -3.57541 4.11325
1.76349 1.01259 -3.57541 4.11325
-0.207404 2.81827 -1.32189 3.11978
-0.207404 2.81827 -1.32189 3.11978
-0.207404 2.81827 -1.32189 3.11978
-0.207404 2.81827 -1.32189 3.11978
-0.207404 2.81827 -1.32189 3.11978
0.592313 4.89545 -2.44246 5.50289
-0.0420066 4.78522 -2.01175 5.19107
0.254173 2.34275 -1.11995 2.6091
0.254173 2.34275 -1.11995 2.6091
0.254173 2.34275 -1.11995 2.6091
1.38241 4.14795 -2.91152 5.25295
1.38241 4.14795 -2.91152 5.25295
1.79161 1.76546 -3.39016 4.22136
1.79161 1.76546 -3.39016 4.22136
0.440481 1.42914 -2.04345 2.53222
-0.796356 0.397252 -4.79779 4.87963
-0.0442268 3.00041 -6.33525 7.00998
-0.0442268 3.00041 -6.33525 7.00998
-1.40077 4.80451 -4.88519 6.99361
1.07383 3.06177 -3.12254 4.50309
1.07383 3.06177 -3.12254 4.50309
1.07383 3.06177 -3.12254 4.50309
1.07383 3.06177 -3.12254 4.50309
0.0311722 1.70338 -5.49042 5.74867
-0.514202 1.708 -6.57121 6.809
1.79137 -0.662966 -5.0926 5.43903
1.79137 -0.662966 -5.0926 5.43903
3.19096 -1.82028 -2.34027 4.35574
3.19096 -1.82028 -2.34027 4.35574
5.19601 1.04978 -5.2707 7.47535
5.21017 1.95057 -3.93616 6.81498
4.40558 -0.843947 -6.03639 7.5206
3.67052 1.63181 -3.22909 5.15388
2.77969 0.370372 -2.6688 3.87122
2.164 0.630503 -3.08213 3.81837
2.78853 0.0536395 -2.06011 3.4674
2.78853 0.0536395 -2.06011 3.4674
2.28552 -1.46443 -3.23728 4.22471
4.7864 -1.3172 -2.04257 5.36812
2.7272 -3.32763 -4.10557 5.94697
0.737137 -1.4061 -6.66723 6.85365
-0.118589 -0.549569 -7.68636 7.70689
-1.84869 -2.43428 -7.88169 8.45366
-1.84869 -2.43428 -7.88169 8.45366
-2.0299 -2.61398 -5.3482 6.2894
-2.0299 -2.61398 -5.3482 6.2894
-2.0299 -2.61398 -5.3482 6.2894
-2.0299 -2.61398 -5.3482 6.2894
-2.0299 -2.61398 -5.3482 6.2894
-1.10308 -1.33967 -4.52585 4.84714
-1.10308 -1.33967 -4.52585 4.84714
-1.10308 -1.33967 -4.52585 4.84714
-1.10308 -1.33967 -4.52585 4.84714
-1.10308 -1.33967 -4.52585 4.84714
1.83103 -1.07962 -4.37585 4.8648
2.20916 0.41339 -4.07257 4.65157
2.20916 0.41339 -4.07257 4.65157
2.20916 0.41339 -4.07257 4.65157
-0.234099 -1.2173 -6.00287 6.12952
-0.234099 -1.2173 -6.00287 6.12952
-0.234099 -1.2173 -6.00287 6.12952
-0.234099 -1.2173 -6.00287 6.12952
-0.234099 -1.2173 -6.00287 6.12952
0.118317 -2.48263 -5.64989 6.17242
2.57922 -1.85688 -3.06231 4.4134
3.3504 -0.826542 -2.93 4.52695
2.28457 0.988133 -1.49203 2.90204
2.28457 0.988133 -1.49203 2.90204
0.0261623 0.138682 -3.37536 3.37831
0.0261623 0.138682 -3.37536 3.37831
-0.162605 -0.990755 -1.22425 1.58329
2.27394 0.687584 -1.39744 2.75616
2.27394 0.687584 -1.39744 2.75616
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
0.57076 0.804422 -2.33644 2.5361
-1.61076 -1.43791 -5.23617 5.66389
-1.61076 -1.43791 -5.23617 5.66389
-1.55213 -0.0327485 -3.46313 3.79519
-1.55213 -0.0327485 -3.46313 3.79519
-1.55213 -0.0327485 -3.46313 3.79519
-1.55213 -0.0327485 -3.46313 3.79519
-3.71311 -2.44568 -3.22504 5.49267
-3.71311 -2.44568 -3.22504 5.49267
-2.31726 -3.58392 -3.02842 5.23312
-4.55126 -2.83341 -1.62882 5.60315
-4.58801 -4.2011 -2.80073 6.82225
-3.94716 -1.83444 -0.579614 4.39104
-3.05642 -0.288013 0.304493 3.08502
-2.31504 -1.29742 -1.92152 3.27642
-2.31504 -1.29742 -1.92152 3.27642
-2.31504 -1.29742 -1.92152 3.27642
-2.31504 -1.29742 -1.92152 3.27642
-2.31504 -1.29742 -1.92152 3.27642
-2.31504 -1.29742 -1.92152 3.27642
-2.1561 -1.0559 -1.96718 3.10379
0.39849 0.7533 -2.99261 3.11159
-2.11782 -0.631043 -4.23998 4.7813
-0.757059 1.18438 -5.98184 6.14478
1.76195 0.237643 -7.6938 7.89655
2.23687 -0.14028 -6.80833 7.16775
0.0252461 -0.19741 -4.25526 4.25991
0.747778 0.476994 -3.00479 3.13296
0.787116 -1.31157 -3.39716 3.72565
0.787116 -1.31157 -3.39716 3.72565
0.787116 -1.31157 -3.39716 3.72565
2.89633 -1.25426 -2.6856 4.14419
2.89633 -1.25426 -2.6856 4.14419
0.830386 0.403071 -0.668605 1.13975
0.830386 0.403071 -0.668605 1.13975
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
3.00022 3.02636 -3.00619 5.21511
5.75008 2.81386 -4.96246 8.09983
5.15233 1.63514 -3.85585 6.63986
5.15233 1.63514 -3.85585 6.63986
5.15233 1.63514 -3.85585 6.63986
5.15233 1.63514 -3.85585 6.63986
4.12362 3.67506 -5.51653 7.80656
4.12362 3.67506 -5.51653 7.80656
1.63892 0.850414 -6.35565 6.61842
-0.234058 2.10257 -6.36107 6.70364
-0.234058 2.10257 -6.36107 6.70364
-0.234058 2.10257 -6.36107 6.70364
-1.024 -0.855538 -5.81471 5.96585
-1.024 -0.855538 -5.81471 5.96585
-0.304947 -2.65136 -5.20074 5.84555
-1.83872 -2.2402 -4.32152 5.20336
-1.83872 -2.2402 -4.32152 5.20336
0.0764634 -0.996771 -1.68986 1.96342
0.793594 1.37079 -1.93692 2.5021
0.793594 1.37079 -1.93692 2.5021
0.793594 1.37079 -1.93692 2.5021
0.793594 1.37079 -1.93692 2.5021
-0.428076 1.79365 -4.56259 4.92114
2.27251 0.593913 -2.972 3.78812
0.251298 -1.62517 -4.36178 4.66149
0.251298 -1.62517 -4.36178 4.66149
0.251298 -1.62517 -4.36178 4.66149
-1.63498 -0.707214 -2.33491 2.93685
-0.16122 1.52015 -2.76918 3.1631
-0.16122 1.52015 -2.76918 3.1631
-0.16122 1.52015 -2.76918 3.1631
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
-1.10073 0.418889 -1.841 2.18549
0.729915 -0.0524564 -1.73876 1.88649
0.729915 -0.0524564 -1.73876 1.88649
0.729915 -0.0524564 -1.73876 1.88649
0.729915 -0.0524564 -1.73876 1.88649
0.729915 -0.0524564 -1.73876 1.88649
-0.332235 -0.903337 -3.08868 3.23518
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
0.496763 -0.186699 -2.6865 2.73842
1.60735 -0.126141 -1.66496 2.31766
1.60735 -0.126141 -1.66496 2.31766
1.06808 1.64926 -3.94443 4.40675
1.06808 1.64926 -3.94443 4.40675
2.77242 -0.154635 -1.25333 3.04648
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
2.43146 0.343851 -3.9025 4.61083
0.168196 -1.55798 -5.68446 5.8965
0.168196 -1.55798 -5.68446 5.8965
0.168196 -1.55798 -5.68446 5.8965
2.13634 0.313728 -4.68808 5.16144
2.13634 0.313728 -4.68808 5.16144
0.514876 -0.309994 -4.70067 4.73893
-1.43187 2.59103 -4.15186 5.09918
-1.43187 2.59103 -4.15186 5.09918
0.926421 0.201226 -3.66774 3.78828
1.18116 0.656404 -2.60431 2.93402
-0.547981 -0.809081 -2.95651 3.11382
-0.547981 -0.809081 -2.95651 3.11382
-1.25157 -2.7747 -1.16014 3.2575
-1.25157 -2.7747 -1.16014 3.2575
-3.74586 -2.11735 -2.601 5.0279
-3.74586 -2.11735 -2.601 5.0279
-2.69965 -0.833755 -3.56221 4.54672
-3.57112 1.07519 -6.37724 7.3877
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.19616 -0.290148 -3.61657 4.83521
-3.31562 -0.503752 -2.77742 4.35445
-1.86011 1.45725 -3.59207 4.2996
-1.86011 1.45725 -3.59207 4.2996
0.951427 -1.28502 -5.42178 5.65263
0.951427 -1.28502 -5.42178 5.65263
0.951427 -1.28502 -5.42178 5.65263
-1.15024 1.54466 -5.91952 6.22493
-3.10449 2.45333 -5.31082 6.6228
-3.10449 2.45333 -5.31082 6.6228
-2.37305 2.06336 -4.84173 5.77331
-2.36451 2.08782 -2.36387 3.9418
-2.36451 2.08782 -2.36387 3.9418
-1.10894 -0.238629 -4.41741 4.56072
1.15672 -2.834 -5.60609 6.38731
3.80805 -0.412696 -4.48175 5.89557
3.80805 -0.412696 -4.48175 5.89557
5.12275 -1.22527 -4.11706 6.68536
4.8916 1.1706 -5.20712 7.23962
4.8916 1.1706 -5.20712 7.23962
2.52897 -1.55098 -2.29405 3.75019
2.52897 -1.55098 -2.29405 3.75019
2.52897 -1.55098 -2.29405 3.75019
-0.410879 -2.61058 -2.86917 3.90078
0.495236 -3.41915 -4.00485 5.28911
-1.88304 -4.09951 -3.10254 5.47518
-1.88304 -4.09951 -3.10254 5.47518
-0.852365 -2.5907 -1.91661 3.33342
-1.97053 -1.16951 -4.66612 5.19841
-0.15687 -0.592734 -5.04991 5.087
-0.15687 -0.592734 -5.04991 5.087
-0.15687 -0.592734 -5.04991 5.087
0.146167 2.32462 -2.72874 3.58765
0.146167 2.32462 -2.72874 3.58765
2.65097 0.1701 -2.68786 3.77904
2.09548 -0.760127 -2.65097 3.46359
0.681567 -3.6383 -2.8577 4.67635
0.681567 -3.6383 -2.8577 4.67635
0.681567 -3.6383 -2.8577 4.67635
0.681567 -3.6383 -2.8577 4.67635
-2.06679 -2.08622 -3.88915 4.87333
-0.761588 -0.195968 -6.58477 6.63157
1.4904 -0.10016 -3.79418 4.07763
1.4904 -0.10016 -3.79418 4.07763
1.4904 -0.10016 -3.79418 4.07763
1.23222 -2.31846 -1.17661 2.87715
2.5032 -3.607 -3.61939 5.69003
2.5032 -3.607 -3.61939 5.69003
1.62634 -0.958716 -2.88098 3.44444
-0.779937 1.21965 -2.35765 2.76665
-0.779937 1.21965 -2.35765 2.76665
-1.01939 -0.986094 -3.81077 4.06614
-1.01939 -0.986094 -3.81077 4.06614
-3.23292 0.483138 -2.18332 3.93091
-4.75823 -1.41233 -4.95991 7.01685
-4.27383 -2.13483 -6.85385 8.35454
-1.82414 0.179454 -3.91677 4.32444
-1.0925 -1.12309 -3.79416 4.10494
-0.169599 -2.96726 -1.80616 3.47787
0.71357 -1.22292 -4.59845 4.81149
-1.51849 -1.65978 -3.56732 4.2174
-1.51849 -1.65978 -3.56732 4.2174
-1.51849 -1.65978 -3.56732 4.2174
-1.16901 -0.949507 -5.60707 5.8058
1.2984 -2.66061 -3.26328 4.4061
1.2984 -2.66061 -3.26328 4.4061
1.2984 -2.66061 -3.26328 4.4061
-1.0998 0.29522 -3.71844 3.88889
-1.17943 0.97539 -2.68358 3.08935
0.749178 -0.928718 -1.71171 2.08656
-2.05498 1.7187 -1.71452 3.18064
-2.05498 1.7187 -1.71452 3.18064
0.00131973 -1.15605 -1.48118 1.87893
0.00131973 -1.15605 -1.48118 1.87893
1.86203 1.37387 -2.04089 3.08543
1.86203 1.37387 -2.04089 3.08543
1.86203 1.37387 -2.04089 3.08543
-0.49346 -1.49301 -0.50608 1.65188
-1.51385 -1.3108 -0.777431 2.1481
0.912415 -4.25201 -2.92878 5.24307
0.912415 -4.25201 -2.92878 5.24307
0.912415 -4.25201 -2.92878 5.24307
0.912415 -4.25201 -2.92878 5.24307
0.912415 -4.25201 -2.92878 5.24307
1.91328 -3.00189 -1.55136 3.88313
1.91328 -3.00189 -1.55136 3.88313
1.91328 -3.00189 -1.55136 3.88313
4.8363 -3.15423 -1.84586 6.06186
3.00446 -4.80976 1.04909 5.76725
3.00446 -4.80976 1.04909 5.76725
4.36334 -4.55704 2.14073 6.66243
4.61622 -3.23114 -0.648862 5.67193
5.66355 -2.28303 1.63114 6.32049
7.30806 -3.02182 4.1778 8.94389
5.64284 -2.49345 4.82872 7.83425
3.8276 -0.545555 5.06362 6.37091
1.70292 -2.02456 2.34094 3.53253
1.70292 -2.02456 2.34094 3.53253
1.70292 -2.02456 2.34094 3.53253
2.76002 0.763077 2.77255 3.98585
2.76002 0.763077 2.77255 3.98585
2.76002 0.763077 2.77255 3.98585
4.10877 0.453872 1.96975 4.57907
4.10877 0.453872 1.96975 4.57907
3.47702 0.417686 2.47356 4.2875
2.11584 -1.48705 3.89245 4.67325
0.342593 0.343517 1.75202 1.81796
0.342593 0.343517 1.75202 1.81796
0.342593 0.343517 1.75202 1.81796
0.342593 0.343517 1.75202 1.81796
0.342593 0.343517 1.75202 1.81796
-0.751299 -1.96644 2.52552 3.28779
1.61348 0.398821 1.85757 2.49258
4.4136 -2.26466 3.93899 6.33436
6.35882 -1.42631 6.04255 8.88715
6.35882 -1.42631 6.04255 8.88715
7.13362 0.775882 5.22694 8.87758
7.13362 0.775882 5.22694 8.87758
7.13362 0.775882 5.22694 8.87758
7.13362 0.775882 5.22694 8.87758
7.13362 0.775882 5.22694 8.87758
6.66326 2.2982 7.0897 9.99723
6.35555 -0.0753654 5.99561 8.73762
7.10164 0.883246 3.10436 7.80067
7.14259 3.22109 3.69639 8.66345
8.98443 3.59987 2.82167 10.0817
7.06011 4.67552 3.88537 9.31674
7.06011 4.67552 3.88537 9.31674
5.36901 6.39041 1.16616 8.42755
5.36901 6.39041 1.16616 8.42755
2.96984 7.69651 -1.73906 8.43092
2.96984 7.69651 -1.73906 8.43092
0.436153 6.66355 1.06273 6.76184
2.33392 8.87762 3.90562 9.97563
2.33392 8.87762 3.90562 9.97563
2.33392 8.87762 3.90562 9.97563
5.02329 10.5237 2.68193 11.9655
5.02329 10.5237 2.68193 11.9655
5.6093 10.8622 5.24576 13.303
5.6093 10.8622 5.24576 13.303
5.6093 10.8622 5.24576 13.303
6.1237 9.1092 4.72078 11.9483
6.1237 9.1092 4.72078 11.9483
6.1237 9.1092 4.72078 11.9483
3.6288 9.01723 4.47824 10.702
2.10376 6.51263 4.56502 8.22676
4.63721 3.93574 3.86105 7.20427
4.05436 3.71162 4.59512 7.16443
4.05436 3.71162 4.59512 7.16443
1.6556 3.33741 4.32151 5.70568
1.6556 3.33741 4.32151 5.70568
-0.121251 1.89054 3.82989 4.27281
-0.577261 -0.349593 5.19819 5.24182
-0.577261 -0.349593 5.19819 5.24182
0.541425 1.03561 5.11943 5.25111
1.4047 -1.24581 7.96438 8.1827
1.49706 -3.18631 6.83951 7.69238
-0.168863 -2.20755 4.62157 5.12452
0.931039 -1.65598 2.4252 3.0807
0.931039 -1.65598 2.4252 3.0807
0.931039 -1.65598 2.4252 3.0807
-1.09848 -1.31377 2.50369 3.03334
0.534462 -1.50044 2.06109 2.60481
0.534462 -1.50044 2.06109 2.60481
0.534462 -1.50044 2.06109 2.60481
0.636289 0.691979 0.274554 0.979326
2.73644 1.0004 -0.310878 2.93012
2.21892 2.61258 -3.02879 4.57414
2.21892 2.61258 -3.02879 4.57414
2.21892 2.61258 -3.02879 4.57414
2.21892 2.61258 -3.02879 4.57414
2.21892 2.61258 -3.02879 4.57414
2.21892 2.61258 -3.02879 4.57414
-0.376095 5.38773 -4.16523 6.82043
0.970821 5.86038 -5.79988 8.30211
-1.13089 3.19085 -3.14403 4.6201
0.932051 1.46119 -3.16526 3.60869
0.932051 1.46119 -3.16526 3.60869
0.932051 1.46119 -3.16526 3.60869
0.932051 1.46119 -3.16526 3.60869
0.932051 1.46119 -3.16526 3.60869
-0.299588 -0.0449432 -2.20434 2.22506
-0.299588 -0.0449432 -2.20434 2.22506
